"timeframe","Geo2010","TotPop","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
2010,"DC Tract 111",".",11001011100,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","District of Columbia",1
2010,"MD Tract 009 8601.01",".",24009860101,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8601.02",".",24009860102,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8602",".",24009860200,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8603",".",24009860300,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8604.01",".",24009860401,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8604.02",".",24009860402,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8605.01",".",24009860501,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8605.02",".",24009860502,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8606",".",24009860600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8607.01",".",24009860701,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8607.02",".",24009860702,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8607.03",".",24009860703,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8608.01",".",24009860801,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8608.02",".",24009860802,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8609",".",24009860900,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8610.01",".",24009861001,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8610.03",".",24009861003,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 009 8610.04",".",24009861004,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Calvert",0
2010,"MD Tract 017 8501.01",".",24017850101,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8501.02",".",24017850102,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8502.01",".",24017850201,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8502.02",".",24017850202,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8503",".",24017850300,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8504",".",24017850400,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8505",".",24017850500,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8506",".",24017850600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.06",".",24017850706,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.08",".",24017850708,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.09",".",24017850709,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.10",".",24017850710,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.11",".",24017850711,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.12",".",24017850712,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8507.13",".",24017850713,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8508.01",".",24017850801,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8508.02",".",24017850802,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8509.01",".",24017850901,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8509.02",".",24017850902,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8509.04",".",24017850904,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8509.05",".",24017850905,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8509.06",".",24017850906,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8510.01",".",24017851001,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8510.02",".",24017851002,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8511",".",24017851100,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8512",".",24017851200,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8513.01",".",24017851301,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8513.02",".",24017851302,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8514",".",24017851400,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 017 8515",".",24017851500,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Charles",0
2010,"MD Tract 021 7402",".",24021740200,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7501",".",24021750100,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7502",".",24021750200,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7503",".",24021750300,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7505.03",".",24021750503,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7505.04",".",24021750504,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7505.05",".",24021750505,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7505.06",".",24021750506,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7506",".",24021750600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7507.01",".",24021750701,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7507.02",".",24021750702,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7508.01",".",24021750801,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7508.02",".",24021750802,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7508.03",".",24021750803,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7510.01",".",24021751001,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7510.02",".",24021751002,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7510.03",".",24021751003,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7510.04",".",24021751004,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7512.01",".",24021751201,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7512.02",".",24021751202,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7512.03",".",24021751203,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7513.01",".",24021751301,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7513.02",".",24021751302,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7516",".",24021751600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7517.01",".",24021751701,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7517.02",".",24021751702,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7518.01",".",24021751801,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7518.02",".",24021751802,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7519.01",".",24021751901,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7519.02",".",24021751902,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7519.03",".",24021751903,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7519.04",".",24021751904,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7520.01",".",24021752001,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7521.01",".",24021752101,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7521.02",".",24021752102,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7522.01",".",24021752201,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7522.02",".",24021752202,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7522.04",".",24021752204,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7523.01",".",24021752301,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7523.02",".",24021752302,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7523.03",".",24021752303,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7525.01",".",24021752501,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7525.02",".",24021752502,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7526.01",".",24021752601,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7526.02",".",24021752602,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7526.03",".",24021752603,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7528.01",".",24021752801,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7528.02",".",24021752802,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7529",".",24021752900,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7530.01",".",24021753001,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7530.02",".",24021753002,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7651",".",24021765100,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7668",".",24021766800,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7675",".",24021767500,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7676",".",24021767600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7707",".",24021770700,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7722",".",24021772200,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7735",".",24021773500,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7753.02",".",24021775302,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7754",".",24021775400,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 021 7756",".",24021775600,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Frederick",0
2010,"MD Tract 031 7001.01",".",24031700101,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
2010,"MD Tract 031 7001.03",".",24031700103,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
2010,"MD Tract 031 7001.04",".",24031700104,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
2010,"MD Tract 031 7001.05",".",24031700105,"01JAN2010","31DEC2010","i","i",".","i","i","i","i",".",".",".",".",".",".",".",".",".",".",".",".","Montgomery",0
